DESC,N_SIMS,ACC_FS_A,PVA,ACC_FS_V,PVV,N,P,KA,KV,MSEA,MSEV
"sim1-no-fs-[1,2]-[]",78,0.6666666666666666,,0.0,,5000,3,50,100,0.11029424640465149,0.011285674011200411
"sim1-no-fs-[1,2]-[]",79,0.6666666666666666,,0.0,,5000,3,20,500,0.10194510720870796,0.0009409848435376546
"sim1-no-fs-[1,2]-[]",80,0.6666666666666666,,0.0,,5000,3,20,500,0.07926387150365759,0.007229816710846825
"sim1-no-fs-[1,2]-[]",81,0.6666666666666666,,0.0,,5000,3,20,100,0.09351277024268166,0.025094555497923172
"sim1-no-fs-[1,2]-[]",82,0.6666666666666666,,0.0,,5000,3,20,1000,0.09850191268359593,0.5231905849544146
"sim1-no-fs-[1,2]-[]",83,0.6666666666666666,,0.0,,5000,3,20,500,0.09615508279063874,0.03351844276614693
"sim1-no-fs-[1,2]-[]",84,0.6666666666666666,,0.0,,5000,3,20,500,0.1034775434507297,0.051053752091063276
"sim1-no-fs-[1,2]-[]",85,0.6666666666666666,,0.0,,5000,3,20,500,0.10464462708361902,0.006691027627166074
"sim1-no-fs-[1,2]-[]",86,0.6666666666666666,,0.0,,5000,3,20,500,0.08095602097400169,0.005929485345610231
"sim1-no-fs-[1,2]-[]",87,0.6666666666666666,,0.0,,5000,3,20,100,0.0911131941277805,0.028371267267616435
"sim1-no-fs-[1,2]-[]",88,0.6666666666666666,,0.0,,5000,3,20,500,0.0996032361138637,0.0026134747484307524
"sim1-no-fs-[1,2]-[]",89,0.6666666666666666,,0.0,,5000,3,20,500,0.08996605385730524,0.006570141772958715
"sim1-no-fs-[1,2]-[]",90,0.6666666666666666,,0.0,,5000,3,20,500,0.08682544731648217,0.03853455068684161
"sim1-no-fs-[1,2]-[]",91,0.6666666666666666,,0.0,,5000,3,20,500,0.0969971314514328,0.023608606506180206
"sim1-no-fs-[1,2]-[]",92,0.6666666666666666,,0.0,,5000,3,20,200,0.08777394354550197,0.011246461582165242
"sim1-no-fs-[1,2]-[]",93,0.6666666666666666,,0.0,,5000,3,20,100,0.09875146637768736,0.0456508281659483
"sim1-no-fs-[1,2]-[]",94,0.6666666666666666,,0.0,,5000,3,50,500,0.1390237583075046,0.021890276736764584
"sim1-no-fs-[1,2]-[]",95,0.6666666666666666,,0.0,,5000,3,20,500,0.09401129431710355,0.007188647782293606
"sim1-no-fs-[1,2]-[]",96,0.6666666666666666,,0.0,,5000,3,50,500,0.11357616976509971,0.0230600045283065
"sim1-no-fs-[1,2]-[]",97,0.6666666666666666,,0.0,,5000,3,20,500,0.09353188659456126,0.013929314080945545
"sim1-no-fs-[1,2]-[]",98,0.6666666666666666,,0.0,,5000,3,20,500,0.10079775232269589,0.009838047999062889
"sim1-no-fs-[1,2]-[]",99,0.6666666666666666,,0.0,,5000,3,20,500,0.08412638213172997,0.038859737945380786
"sim1-no-fs-[1,2]-[]",100,0.6666666666666666,,0.0,,5000,3,10,500,0.12150420016372981,0.0007451719934702609
"sim1-no-fs-[1,2]-[]",101,0.6666666666666666,,0.0,,5000,3,20,500,0.11649406337048818,0.027317533086440842
"sim1-no-fs-[1,2]-[]",102,0.6666666666666666,,0.0,,5000,3,50,500,0.1406326780711873,0.02587136310809298
"sim1-no-fs-[1,2]-[]",103,0.6666666666666666,,0.0,,5000,3,20,1000,0.08066166820781343,0.26683260355384664
"sim1-no-fs-[1,2]-[]",104,0.6666666666666666,,0.0,,5000,3,20,100,0.0905394209910548,0.04030384100728579
"sim1-no-fs-[1,2]-[]",105,0.6666666666666666,,0.0,,5000,3,20,500,0.09437032019603633,0.02491018519974894
"sim1-no-fs-[1,2]-[]",106,0.6666666666666666,,0.0,,5000,3,20,200,0.09502605260208656,0.01420317331324647
"sim1-no-fs-[1,2]-[]",107,0.6666666666666666,,0.0,,5000,3,20,500,0.102039702369316,0.001907765356544941
